@relation test
@attribute attribute1 numeric
@attribute attribute2 numeric
@attribute attribute3 numeric
@attribute attribute4 numeric
@attribute attribute5 numeric
@attribute attribute6 numeric
@attribute attribute7 numeric
@attribute attribute8 numeric
@attribute attribute9 numeric
@attribute attribute10 numeric
@attribute attribute11 numeric
@attribute attribute12 numeric
@attribute attribute13 numeric
@attribute attribute14 numeric
@attribute attribute15 numeric
@attribute attribute16 numeric
@attribute attribute17 numeric
@attribute attribute18 numeric
@attribute attribute19 numeric
@attribute attribute20 numeric
@attribute attribute21 numeric
@attribute attribute22 numeric
@attribute attribute23 numeric
@attribute attribute24 numeric
@attribute attribute25 numeric
@attribute attribute26 numeric
@attribute attribute27 numeric
@attribute attribute28 numeric
@attribute attribute29 numeric
@attribute attribute30 numeric
@attribute attribute31 numeric
@attribute attribute32 numeric
@attribute attribute33 numeric
@attribute attribute34 numeric
@attribute attribute35 numeric
@attribute attribute36 numeric
@attribute attribute37 numeric
@attribute attribute38 numeric
@attribute attribute39 numeric
@attribute attribute40 numeric
@attribute class {Jogging,Walking}
@data
"-2.72","1.46","4.44","4.9","4.75","7.78","6.93","11.99","7.86","6.13","0.34","-4.4","-0.3","-0.15","-7.86","10.61","17.62","0.42","-0.38","-3.17","0.31","3.17","4.37","3.68","2.79","7.97","8.47","12.76","7.55","4.21","-1.33","-2.91","1.08","-1.69","-7.93","14.29","11.41","-1.5","-1.33","-0.57","Walking"
"1.99","2.76","4.37","4.1","2.68","7.01","8.28","8.28","12.72","6.09","3.26","-2.3","-0.34","1.31","-1.76","-9.08","11.99","12.68","-0.46","6.74","-1.46","0.34","2.03","3.53","4.44","3.6","7.7","8.69","12.68","5.56","2.11","-3.76","0.15","0.95","-3.26","-8.12","17.67","10.95","-0.89","0.95","Walking"
"0.31","1.8","2.96","3.72","3.3","2.41","6.36","7.74","13.59","7.31","4.25","-2.96","-2.91","3.49","-1.42","-5.94","12.95","12.22","-0.76","-3.06","-0.65","2.76","3.83","5.22","4.02","3.34","5.79","8.31","12.34","6.17","2.45","-2.83","-1.46","0.46","-6.05","0.11","18.43","4.71","-0.23","-2.11","Walking"
"0.19","2.07","4.86","4.56","2.98","3.79","6.4","11.11","8.73","4.37","0.38","-3.17","0.72","-0.76","-7.12","-0.61","18.73","3.76","1.33","-1.8","0.72","1.38","3.11","2.45","3.57","5.94","7.63","12.6","10.23","4.9","-1.8","-3.3","1.95","-1.5","-8.96","9.58","14.71","8.77","-4.37","-4.37","Walking"
"-3.26","-3.26","2.3","4.06","4.37","4.06","5.43","9.19","12.18","6.55","3.34","-4.52","-0.69","1.88","-3.83","-8.85","18.05","10.12","1.8","-3.34","-0.27","1.73","3.15","4.4","3.68","5.09","5.98","10.84","11.88","6.28","0.19","-5.01","2.37","0.08","-5.28","-5.98","19.53","7.59","0.93","-4.75","Walking"
"-0.61","1.73","4.1","4.4","4.71","6.02","5.83","9.89","11.35","6.21","0.76","-3.64","-0.38","0.42","-6.4","5.43","15.09","0.5","1.04","-1.04","0.42","1.99","3.06","3.83","4.29","5.24","8.01","13.02","8.05","3.64","-2.41","-3.45","2.07","-0.95","-7.01","8.81","14.94","0.38","-0.69","-1.53","Walking"
"0.57","1.92","3.11","3.21","4.06","5.28","7.01","13.18","6.05","2.72","-4.75","-3.02","1.65","-1.04","-6.4","14.56","12.18","-0.08","-2.11","-0.42","0.93","2.3","3.34","2.83","4.25","7.12","10.27","11.3","5.22","0.53","-5.52","-1.73","1.88","-2.79","-6.78","19.53","6.17","-0.91","-5.37","-0.15","Walking"
"3.11","3.91","2.83","2.18","6.09","6.32","10.95","10.99","5.37","-1.46","-4.71","0.15","-0.11","-6.63","4.82","16.25","7.78","0.19","-3.36","-1.8","0.84","2.91","3.72","3.3","4.79","6.17","8.96","12.22","5.63","3.3","-3.21","-2.49","0.93","-0.91","-7.27","15.7","13.14","3.95","-4.59","-3.26","Walking"
"0.08","3.02","3.95","4.02","3.41","6.78","6.66","11.56","7.59","4.71","-1.08","-2.64","1.33","-1.61","-7.93","11.07","13.48","9.04","-1.88","-2.91","-1.95","0.15","2.34","4.1","4.82","6.44","7.27","11.75","8.47","4.63","-1.33","-5.37","0.61","2.64","-5.33","-2.07","19.57","8.12","-0.8","-3.91","Walking"
"-1.61","2.56","4.02","4.02","4.1","2.91","4.52","7.4","10.27","8.39","3.02","-2.07","-2.72","3.49","0.0","-5.71","-0.91","19.38","8.01","-0.15","-6.82","-1.84","1.12","3.99","5.6","3.15","3.83","6.44","8.85","11.41","4.79","0.46","-5.01","-0.11","3.53","-3.02","-8.62","16.44","14.98","1.23","Walking"
"-6.55","-3.79","1.12","5.86","6.4","3.79","1.76","5.01","7.93","11.6","6.66","-1.38","-1.38","0.15","2.37","-3.72","-9.89","10.73","14.6","10.73","-6.17","-2.68","-0.84","1.69","3.41","4.63","5.83","6.47","11.37","11.41","5.71","0.23","-6.24","-1.8","1.95","-4.06","-6.02","19.53","6.4","0.5","Walking"
"-3.6","-0.95","2.11","4.18","3.45","2.03","3.02","3.02","8.35","13.02","7.89","3.17","-3.06","-4.86","-0.27","1.38","-5.67","8.35","15.28","-0.91","-3.17","-2.34","1.23","1.84","3.79","2.87","4.48","6.05","9.7","13.76","6.05","0.8","-5.43","-0.46","2.34","-3.36","-8.12","18.54","9.38","2.83","Walking"
"-5.56","-4.37","-0.89","3.26","4.48","5.18","6.09","7.55","11.45","8.43","5.75","-1.08","-6.43","-0.99","1.33","-6.4","5.41","15.09","2.37","-2.56","-2.64","1.31","1.76","2.45","3.57","5.22","9.15","8.92","12.49","5.75","0.8","-6.82","-2.72","2.26","-3.53","-0.65","17.08","-3.34","1.46","-0.38","Walking"
"2.34","1.46","1.69","2.07","3.34","7.55","5.98","12.03","8.31","1.04","-4.33","-1.57","1.65","-2.41","-8.54","13.91","10.31","0.57","-1.8","-1.08","1.84","1.69","2.41","3.45","6.21","5.98","9.3","11.65","5.01","-1.76","-4.71","-0.95","0.89","-5.2","-3.76","17.97","3.64","1.88","-1.92","-0.42","Walking"
"0.19","2.34","3.49","4.99","6.97","7.16","12.3","4.86","0.27","-4.94","-1.65","0.61","-3.41","-6.36","18.66","3.02","1.65","-2.34","-0.46","1.54","1.27","2.34","3.72","8.66","5.09","10.73","10.34","2.41","-3.6","-4.44","2.98","-0.76","-7.46","3.06","15.98","7.35","-2.18","-7.01","-2.03","1.04","Walking"
"2.96","3.3","2.03","5.48","8.81","11.92","5.22","1.69","-4.94","-3.36","2.49","-2.49","-7.59","14.67","12.49","-2.6","-0.89","-1.38","-0.8","1.31","2.6","2.07","3.87","6.66","8.28","12.26","4.14","-0.89","-3.53","-2.22","2.11","-2.98","-9.53","17.16","8.73","3.34","-5.24","-4.52","-0.46","4.02","Walking"
"3.49","2.98","5.09","4.48","9.66","10.5","4.52","-0.89","-6.09","-2.41","1.92","-5.48","2.34","17.43","1.08","-2.68","-3.72","0.31","1.95","3.53","4.14","3.64","3.64","3.57","11.8","10.99","4.52","-1.65","-6.13","1.27","-0.27","-7.55","2.53","18.47","3.21","-4.56","-5.43","-0.61","2.45","3.79","Walking"
"0.53","0.72","8.16","12.3","10.31","5.75","-0.69","-6.47","-2.37","1.31","-5.67","2.07","17.43","3.87","-0.23","-5.13","-1.88","1.46","3.11","3.95","2.6","6.32","6.51","11.56","7.35","4.48","-3.91","-6.17","2.07","0.46","-7.46","7.82","7.82","-1.08","-2.83","-1.31","0.69","1.88","3.34","3.83","Walking"
"6.4","5.28","10.27","9.72","3.45","-3.72","-5.94","2.76","0.76","-6.89","2.6","15.24","1.04","-1.04","-3.02","-1.95","1.08","3.06","3.57","3.57","5.67","8.28","11.35","6.17","2.22","-5.28","-4.29","2.53","-2.68","-7.35","19.38","3.11","-1.42","-3.15","-0.61","1.08","2.22","3.34","4.06","5.33","Walking"
"5.67","11.3","8.58","4.44","-2.03","-6.74","0.65","0.72","-7.12","2.18","16.02","4.71","-3.79","-6.59","-1.92","1.46","3.68","4.14","3.49","6.66","6.63","10.8","5.86","2.18","-5.52","-3.57","2.91","-2.91","-8.27","19.04","6.93","0.27","-3.79","-2.03","0.53","2.22","2.83","3.68","4.48","6.17","Walking"
"7.01","10.53","3.87","-0.76","-4.63","-0.15","1.73","-3.83","-8.39","18.28","7.01","-1.57","-1.57","-1.08","-0.57","0.69","2.18","2.18","3.17","4.48","7.46","10.92","9.62","3.49","-2.56","-4.14","1.92","-0.5","-6.36","0.57","17.12","1.14","3.53","-3.6","-2.3","-0.04","2.3","2.41","4.52","5.56","Walking"
"6.59","10.76","6.78","2.6","-4.37","-2.26","2.45","-2.3","-7.55","11.41","11.88","5.41","-4.1","-3.21","-0.89","1.31","2.37","3.41","4.21","7.74","9.51","9.51","4.06","-2.3","-5.09","0.08","0.99","-6.7","9.38","13.48","-1.08","-2.11","-0.3","1.65","2.11","1.57","2.37","2.98","6.85","7.44","Walking"
"10.57","6.63","1.65","-3.57","-1.31","3.53","-2.07","-7.65","6.89","16.02","0.46","0.8","-3.34","-1.33","1.14","2.79","3.57","3.79","4.37","8.69","9.15","7.25","3.02","-3.17","-3.57","2.37","-0.27","-5.67","1.04","17.73","1.65","1.33","-2.87","-1.84","0.5","2.79","3.57","3.87","4.82","6.13","Walking"
"5.63","9.0","2.83","-1.12","-4.63","0.38","1.92","-3.91","-5.79","19.27","5.05","-3.57","-1.33","-0.72","-0.53","1.42","2.03","3.21","5.79","5.52","6.44","9.81","6.05","0.53","-3.64","0.34","1.57","-2.75","-7.7","13.02","12.64","7.5","-5.18","-4.82","-1.65","1.73","3.49","4.44","3.99","5.86","Walking"
"4.56","6.82","6.09","1.5","-3.79","-0.61","1.31","-1.95","-6.59","8.08","15.75","0.04","0.23","-1.18","-0.69","1.23","1.57","3.02","3.26","3.79","7.46","7.97","10.53","3.41","-1.8","-4.37","0.76","1.42","-4.06","-4.18","19.53","5.18","-0.27","-2.53","-1.33","0.57","1.54","2.45","3.11","4.02","Walking"
"9.0","7.63","11.37","4.25","-0.5","-4.99","0.19","1.54","-2.96","-7.78","15.4","11.18","3.38","-3.83","-2.03","-0.61","1.57","2.68","3.3","3.6","6.09","7.35","10.8","4.82","1.14","-4.14","0.04","1.5","-2.98","-8.62","15.02","11.54","4.63","-4.33","-3.3","-1.08","1.42","3.06","3.79","3.95","Walking"
"6.7","5.22","8.24","7.93","2.45","-2.3","-2.75","2.18","-0.19","-4.33","-4.59","19.19","2.26","1.33","-2.87","-1.92","0.5","1.92","2.45","1.95","4.9","6.44","10.99","8.66","3.76","-2.6","-5.9","1.5","1.8","-4.1","-4.37","19.46","3.76","0.76","-1.5","-0.42","-0.23","1.73","2.45","3.76","Walking"
"4.75","7.74","6.7","10.38","4.21","0.53","-4.9","-0.27","2.53","-2.03","-6.82","10.27","14.9","-0.46","0.08","-2.79","-0.72","1.84","3.34","3.87","3.79","3.76","5.28","6.63","9.72","3.91","0.95","-3.21","-0.08","1.95","-2.07","-7.27","-7.27","15.7","11.26","-1.42","-5.01","-3.21","0.34","2.96","Walking"
"4.14","3.49","1.73","6.74","7.12","10.73","4.52","0.53","-4.99","-2.03","2.53","-2.11","-7.97","14.94","9.19","-2.07","-2.49","-0.38","1.04","2.11","3.45","2.83","2.96","6.59","7.08","12.37","4.21","-1.18","-7.31","-2.11","2.87","-4.52","0.84","17.39","-2.26","0.53","-0.89","1.04","1.5","1.65","Walking"
"1.88","3.91","7.93","8.73","12.45","4.63","-1.5","-7.46","-0.95","2.18","-5.9","1.04","17.43","-2.22","-2.34","-3.83","0.65","1.33","2.41","2.83","4.25","8.2","4.71","12.6","6.93","0.46","-5.9","-3.21","2.79","-2.72","-8.5","16.04","8.69","2.56","-4.48","-3.83","-0.46","2.03","3.41","3.64","Walking"
"4.06","5.63","7.46","10.76","3.99","-0.38","-5.82","-1.5","2.56","-3.41","-9.0","18.05","7.74","-1.33","-0.89","-0.5","-0.61","1.18","2.18","3.76","3.87","7.31","8.73","10.23","4.37","0.99","-4.56","-1.88","3.53","-2.64","-8.08","14.25","13.4","2.49","-5.24","-4.14","-0.69","1.5","3.79","4.37","Walking"
"3.57","5.63","5.13","9.7","5.09","2.96","-2.68","-3.68","2.68","-0.42","-4.79","-3.17","19.38","2.45","-2.03","-5.28","-1.95","0.15","2.22","3.38","3.38","4.6","6.4","5.48","10.8","4.48","3.68","-3.21","-7.21","1.27","1.8","-5.43","-3.02","18.66","5.28","-3.6","-4.86","-1.12","0.72","2.91","Walking"
"4.9","4.6","3.45","5.09","7.63","10.38","2.56","0.19","-8.16","-2.49","4.44","-2.07","-7.82","12.57","11.54","-1.46","-3.68","-4.14","-0.38","1.04","3.17","4.21","4.99","7.4","7.12","10.73","5.43","4.37","-3.72","-4.33","3.38","-2.96","-9.3","18.47","5.63","0.8","-2.68","-2.11","-0.34","1.12","Walking"
"2.18","3.6","6.02","5.41","7.44","11.69","3.57","-2.07","-6.63","-0.3","2.26","-3.17","-8.27","19.34","5.24","1.27","-2.45","-3.3","-1.53","1.54","2.96","3.57","4.14","6.74","7.46","10.65","2.98","0.93","-7.12","-2.83","3.26","-2.3","-7.44","11.65","12.11","1.84","-2.56","-1.65","-0.65","0.95","Walking"
"2.41","3.3","3.26","4.71","7.31","10.46","6.13","1.88","-4.94","-5.63","3.15","0.89","-5.2","2.76","16.89","-2.75","-0.65","-2.75","-0.15","1.38","1.95","3.06","3.57","5.67","5.28","5.94","11.45","4.71","-1.08","-5.82","0.69","2.15","-2.87","-11.65","18.54","9.3","7.5","-5.79","-5.67","-2.3","Walking"
"1.04","2.53","3.68","6.13","4.52","7.16","9.34","3.57","0.69","-4.82","4.02","-0.89","-4.18","-9.58","19.15","5.63","2.53","-5.37","-5.79","-2.56","2.15","3.99","3.79","2.37","6.51","3.15","9.53","8.01","2.41","-4.75","-4.63","0.5","-3.76","-9.7","17.77","6.13","-6.36","-0.34","1.08","0.95","Walking"
"0.84","0.69","1.38","3.49","6.59","3.91","8.73","10.73","2.83","-3.79","-5.37","0.99","-0.27","-6.32","2.22","16.25","4.02","-3.17","-5.75","-2.41","0.95","3.3","3.72","3.83","4.56","3.15","7.55","9.66","2.22","-2.22","-7.12","-1.84","3.34","-3.02","-7.63","19.31","4.9","-1.99","-3.95","-3.15","Walking"
"-0.34","2.3","3.76","4.48","3.87","5.48","4.82","10.12","3.91","2.6","-4.63","-4.21","3.57","-0.08","-4.48","-4.99","18.89","1.61","0.38","-1.31","-1.53","-1.38","1.04","2.79","4.48","6.28","4.44","5.94","10.92","2.76","-0.91","-6.55","-3.15","4.48","-1.84","-7.63","12.57","11.11","0.53","-2.03","Walking"
"-2.03","-0.42","0.57","1.92","2.41","7.27","5.33","5.94","11.56","4.44","-4.37","-7.16","0.15","4.9","-3.21","-7.93","5.48","15.85","9.08","-9.04","-9.49","-2.41","1.38","4.56","3.53","2.72","4.33","4.33","5.52","8.92","0.23","-2.49","-3.72","-1.33","2.26","-3.15","-8.69","17.2","8.81","2.45","Walking"
"-9.47","-4.52","-0.19","3.17","2.87","3.11","5.13","4.44","11.22","5.67","1.18","-4.4","-4.63","1.88","-1.8","-7.31","5.05","14.67","1.5","-2.91","-3.64","-2.07","0.89","2.72","3.68","4.37","4.75","7.5","12.87","3.76","-1.84","-5.94","-0.61","3.53","-2.98","-9.23","10.92","12.49","3.41","-4.33","Walking"
"-3.83","-1.31","1.14","3.57","3.79","4.9","5.48","7.4","6.82","2.11","-5.52","-6.4","2.56","1.12","-4.79","-1.92","17.58","-2.37","-0.99","-2.75","0.61","1.38","2.07","2.64","4.02","4.06","4.94","11.96","9.08","1.88","-5.2","-6.4","3.26","0.08","-5.94","-1.76","17.24","3.41","-4.06","-4.82","Walking"
"-1.27","0.93","2.83","3.34","2.87","4.56","5.63","5.63","12.49","3.57","-0.19","-6.09","-4.02","3.99","-2.53","-8.5","12.98","10.99","-1.69","-2.79","-1.53","-0.19","0.95","3.17","2.96","2.6","5.13","6.82","11.22","4.75","0.15","-3.87","-3.95","3.68","-2.07","-9.0","10.31","12.18","-3.21","-1.57","Walking"
"-1.99","-0.69","0.69","2.37","2.87","3.34","4.67","7.93","12.22","5.75","0.23","-5.56","-5.01","3.91","-1.57","-8.81","10.23","12.22","0.0","-2.96","-3.02","-0.8","1.46","2.49","2.45","2.11","5.48","8.08","10.84","4.18","-0.61","-5.28","0.99","0.38","-5.33","-7.86","19.53","5.75","-0.53","-6.43","Walking"
"-4.02","0.0","3.15","3.45","2.41","5.01","6.7","10.69","6.7","2.45","-5.24","-6.66","4.14","-0.91","-5.75","-4.67","18.77","2.79","-1.53","-2.07","-0.11","0.31","1.54","2.83","3.06","5.43","3.34","7.78","12.64","3.26","-2.56","-5.82","1.08","0.27","-4.06","-6.28","18.39","1.61","0.31","-3.53","Walking"
"-2.75","0.61","3.95","3.91","2.6","3.34","5.09","8.31","8.12","2.87","-3.26","-4.86","0.27","0.38","-4.79","-5.18","18.2","3.72","-0.38","-4.86","-2.14","0.19","2.53","2.83","3.99","5.33","3.53","9.34","8.31","3.02","-3.57","-6.66","0.8","0.76","-5.71","1.88","15.66","1.5","-3.45","-3.79","Walking"
"-0.61","1.04","2.68","3.49","3.79","5.48","5.01","12.34","5.43","0.84","-5.63","-6.13","1.46","0.04","-6.78","14.79","6.78","-0.11","-3.83","-2.49","-0.23","1.08","2.68","3.91","5.18","6.28","8.31","10.0","4.1","-0.95","-5.71","-2.22","1.65","-3.72","-8.54","18.47","6.93","2.83","-4.02","-3.53","Walking"
"-0.89","1.54","2.76","3.45","5.52","4.94","6.66","10.61","3.72","-0.5","-4.56","-2.64","1.04","-2.96","-7.86","19.53","1.99","1.99","-1.53","-1.73","-0.23","0.8","1.8","2.37","3.26","7.44","5.63","11.22","7.21","1.95","-3.79","-5.13","1.54","-0.08","-7.25","6.63","14.44","1.99","-3.57","-3.15","Walking"
"-1.18","0.27","1.5","2.64","3.79","8.16","8.96","10.57","4.02","-2.18","-4.56","1.38","1.8","-4.14","-5.28","18.01","0.42","-2.3","-3.34","-0.46","0.11","1.27","3.02","4.33","8.43","6.13","10.19","3.38","0.99","-6.74","-4.25","2.6","-2.53","-5.28","19.38","1.61","-1.46","-2.98","-0.72","0.08","Walking"
"1.12","2.72","3.76","4.94","7.12","12.3","7.86","3.06","-3.34","-6.36","0.57","0.11","-6.66","8.5","12.72","-1.57","-3.26","-1.76","-0.57","0.69","2.6","3.57","4.6","5.52","6.89","11.18","4.33","0.57","-5.28","-3.06","3.15","-1.73","-7.55","14.06","9.92","-2.11","-3.02","-1.61","-0.34","1.14","Walking"
"2.91","3.91","4.33","7.21","6.02","10.8","3.95","-0.11","-5.01","-2.11","2.64","-2.22","-6.4","16.55","8.24","-2.34","-1.92","-2.6","-0.34","1.69","3.17","3.15","2.6","5.13","5.98","11.03","5.94","1.38","-4.44","-4.33","3.06","-0.38","-5.24","2.98","15.6","-1.31","-3.06","-2.56","-0.38","0.95","Walking"
"3.26","3.57","3.99","4.4","5.01","10.99","8.58","8.58","3.45","-5.43","-6.82","1.5","-0.42","-8.35","17.43","6.59","0.95","-2.98","-2.49","-1.69","1.23","3.34","4.02","4.14","6.24","8.58","10.31","3.38","-2.3","-8.24","-0.42","2.11","-4.75","-5.37","18.77","2.98","-4.33","-5.01","-0.91","0.95","Walking"
"3.34","6.13","3.34","4.56","3.6","9.23","6.55","2.22","-3.53","-7.93","-2.3","2.41","-4.63","2.26","14.86","-1.38","-1.38","-0.5","0.11","0.19","0.93","1.88","4.6","4.71","5.09","12.72","5.56","0.46","-4.79","-4.86","3.76","-1.42","-8.05","9.08","13.91","-3.53","-3.64","-3.11","-0.99","1.12","Walking"
"2.83","3.15","4.37","4.52","4.18","11.45","5.79","1.73","-5.24","-6.4","2.34","0.72","-5.48","7.25","13.02","-4.99","-3.11","-1.53","0.95","1.88","2.83","2.6","2.72","6.09","5.63","11.56","4.6","-1.69","-7.46","-3.95","2.87","-2.26","-6.51","19.42","5.13","-4.59","-8.73","-2.07","1.65","3.95","Walking"
"4.44","3.02","0.8","5.05","11.3","6.47","-0.27","-3.06","-4.86","0.42","-0.8","-5.43","4.25","14.67","3.26","-4.44","-7.82","-2.64","1.31","4.18","4.25","1.84","1.54","5.98","11.8","2.64","-0.5","-4.79","-1.8","2.83","-1.42","-4.99","10.34","10.04","-5.33","-3.26","-3.26","-1.92","-1.08","1.12","Walking"
"3.15","3.79","1.99","1.99","7.82","10.95","2.49","-4.18","-4.94","1.31","-0.19","-4.99","6.28","13.99","-7.89","-3.49","-1.53","0.53","0.95","1.5","2.45","3.45","6.44","7.21","12.41","2.53","-3.34","-7.27","-0.99","1.88","-4.37","-5.13","19.5","0.84","-5.6","-3.41","0.04","1.08","1.27","0.99","Walking"
"1.61","3.41","4.79","5.83","10.92","-1.23","-4.67","0.23","2.76","-3.06","-6.17","5.98","14.82","-3.11","-5.6","-4.14","-1.14","1.27","1.95","2.11","2.41","2.56","7.67","9.11","9.77","2.49","-3.98","-5.05","-0.34","2.56","-3.91","-7.44","18.09","5.71","-2.18","-5.37","-4.37","-2.03","2.22","1.76","Walking"
"2.3","3.38","7.27","7.7","10.08","2.72","-2.68","-5.41","-1.12","1.18","-3.45","-5.24","19.04","6.24","-2.56","-7.04","-2.56","1.54","3.91","4.37","1.8","0.8","5.22","7.35","10.38","1.73","-3.11","-1.99","0.34","1.99","-2.22","-7.5","6.89","15.4","-0.3","-2.41","-5.13","-2.07","0.69","2.6","Walking"
"3.17","4.14","5.67","3.79","9.0","6.7","1.31","-4.18","-5.33","0.93","2.07","-3.21","-4.33","18.96","2.72","-5.13","-6.24","-0.53","1.23","3.17","2.76","2.22","4.56","3.6","8.66","8.66","9.23","1.18","-4.44","-5.63","1.84","0.65","-5.98","4.37","15.7","2.83","-6.93","-5.56","-0.5","2.22","Walking"
"3.83","3.57","1.54","5.24","6.09","9.89","2.11","-1.53","-7.4","-4.56","2.56","-0.61","-6.05","17.58","6.28","-4.06","-5.63","-2.37","0.61","2.34","3.41","3.38","3.17","4.86","3.72","10.19","3.57","-1.27","-6.47","-2.22","2.07","-2.72","-8.69","18.58","-2.3","-2.3","-6.82","-4.44","-0.65","2.6","Walking"
"4.02","5.52","4.56","2.79","9.34","4.71","1.33","-5.01","-6.47","1.84","1.84","-5.82","4.37","14.75","-2.41","-0.04","-1.65","-0.42","0.19","1.95","2.6","3.6","3.83","3.95","8.85","8.39","1.23","-3.79","-5.48","-0.46","1.14","-5.05","0.34","17.77","4.44","-6.24","-8.81","-2.3","1.65","3.34","Walking"
"4.37","3.26","2.37","2.34","6.24","10.53","1.57","-2.79","-6.09","-0.95","2.11","-2.68","-10.0","16.36","10.65","-2.79","-4.79","-3.3","-0.11","2.3","3.15","3.06","3.38","4.75","8.5","9.38","2.03","-2.56","-5.94","-0.38","0.57","-5.18","-5.82","19.08","4.29","-2.26","-3.36","-1.61","0.23","1.92","Walking"
"3.06","2.49","2.98","5.9","9.28","9.11","0.57","-4.06","-5.56","-0.19","1.14","-4.63","0.04","16.04","3.17","-4.75","-4.29","-0.42","2.83","4.82","4.56","1.88","2.22","5.52","11.65","2.83","-1.5","-6.7","-3.06","3.99","-2.34","-6.66","10.04","12.26","-2.41","-4.67","-2.83","-0.46","1.69","3.38","Walking"
"3.3","4.67","4.82","6.47","9.62","3.79","-0.84","-7.46","-2.64","2.98","-2.79","-8.16","19.5","3.41","-2.91","-4.94","-0.89","0.65","2.3","3.34","3.34","5.79","9.11","9.11","7.08","2.07","-3.41","-3.87","-0.46","-1.8","-9.72","17.16","9.51","1.99","-4.59","-4.59","-1.23","0.5","3.38","4.52","Walking"
"5.33","5.67","5.6","9.81","3.64","-0.72","-8.12","-4.18","4.29","-1.95","-9.11","18.31","7.5","-2.75","-4.37","-3.06","-0.84","1.76","2.96","3.79","4.33","4.82","9.28","8.54","2.34","-3.17","-7.82","0.0","1.92","-5.41","0.19","17.47","2.18","-1.46","-6.28","-2.03","0.31","2.87","3.45","3.53","Walking"
"5.24","6.51","10.8","5.09","1.04","-6.93","-6.24","1.65","-0.5","-8.47","17.2","8.39","-5.52","-0.8","-0.34","-0.91","0.46","1.14","2.41","4.1","5.18","9.77","9.51","3.53","-2.64","-7.08","0.76","0.08","-7.86","7.35","12.3","1.27","-0.11","-3.6","-3.17","-0.15","1.8","2.98","4.18","7.27","Walking"
"8.54","9.53","2.49","-1.08","-8.43","-8.43","-1.8","3.49","-3.11","-8.08","19.34","6.4","-4.48","-5.28","-1.38","0.53","2.15","3.83","4.02","3.3","6.05","5.98","8.85","2.98","0.11","-6.66","-3.98","3.3","-1.53","-6.43","14.98","10.76","-3.68","-5.28","-4.4","-0.08","1.76","3.87","3.83","3.21","Walking"
"5.13","3.57","9.23","6.21","2.07","-3.41","-7.86","-0.57","1.95","-4.79","4.56","16.74","-0.69","-3.34","-3.87","-2.3","1.38","3.11","4.02","3.57","4.18","5.9","9.04","3.02","0.23","-6.85","-4.56","4.99","-0.08","-5.79","8.62","15.43","-1.73","-4.44","-5.52","-1.42","1.88","3.26","2.68","2.72","Walking"
"5.6","4.94","10.04","3.87","-0.27","-4.79","-5.43","2.64","-0.11","-5.67","9.28","12.83","-2.98","-3.6","-2.64","-0.15","1.18","2.68","3.11","3.34","5.05","5.79","12.3","5.48","0.04","-6.17","-6.36","2.68","-0.53","-5.37","13.38","11.88","-3.36","-1.84","-4.21","-1.18","0.84","1.92","1.99","2.6","Walking"
"7.59","5.79","11.75","5.71","0.11","-5.82","-6.78","2.03","1.31","-4.9","8.81","11.45","-5.09","-4.4","-2.18","0.0","1.42","2.83","3.06","3.21","5.05","6.59","9.58","4.21","0.15","-5.05","-6.32","2.26","-0.11","-6.82","12.53","12.34","-7.04","-2.6","-1.88","-0.99","1.42","2.11","4.14","3.99","Walking"
"4.4","7.5","10.23","1.73","-1.31","-8.24","-4.06","2.3","-2.37","-7.65","19.5","2.98","-1.69","-2.07","-0.5","0.08","1.27","2.26","2.79","4.4","6.36","9.85","8.54","2.64","-2.75","-7.01","-2.34","2.22","-3.36","-3.6","19.23","1.84","-3.53","-4.4","-0.46","0.84","2.11","3.06","2.87","4.48","Walking"
"4.14","5.43","9.7","4.21","0.0","-4.79","-2.83","1.73","-2.37","-9.23","17.97","10.0","-2.49","-2.98","-4.37","-2.41","2.3","4.02","4.44","1.31","4.94","6.47","10.53","3.3","0.57","-7.01","-4.94","2.76","-2.14","-8.43","15.79","11.3","-4.1","-5.13","-5.01","-1.04","2.3","3.68","3.11","1.69","Walking"
"4.94","7.89","9.85","1.23","-2.91","-4.48","-1.31","-1.31","-0.38","-5.24","-1.42","18.09","2.3","-4.21","-7.44","-2.56","0.84","3.83","4.99","2.22","4.52","3.91","11.37","5.24","1.8","-5.43","-8.31","0.95","0.72","-8.5","14.14","9.58","-2.37","-2.79","-2.03","-0.69","0.8","3.3","3.76","3.11","Walking"
"4.44","9.11","10.38","3.38","-0.08","-6.17","-4.25","1.84","-2.53","-5.94","18.73","5.28","-2.72","-4.63","-3.64","-0.53","3.68","5.83","0.8","0.46","6.09","11.26","8.05","0.95","-3.79","-7.21","1.04","-1.23","-8.47","13.63","11.41","-2.91","-2.79","-2.45","0.31","1.27","2.96","2.79","2.83","4.37","Walking"
"9.77","11.99","3.34","-3.15","-8.5","-1.84","3.41","-4.56","-4.79","19.27","2.11","-5.71","-7.16","-0.57","2.41","5.28","4.99","1.5","2.07","5.43","10.19","5.71","1.12","-5.2","-7.59","0.72","0.31","-8.73","12.87","11.73","-4.29","-4.29","-3.34","-0.38","3.17","2.72","2.11","3.11","2.91","8.39","Walking"
